title,url,type,tags,description,thumbnailUrl,energy,energy_related,tag
Infrastructure/EH_Viewer4IDEP,https://maps.stclaircounty.org/geocortex_wa/rest/services/Infrastructure/EH_Viewer4IDEP/FeatureServer,Feature Service,"Michigan,St. Clair,EnergyAtlas,Infrastructure",No description,https://maps.stclaircounty.org/geocortex_wa/rest/services/Infrastructure/EH_Viewer4IDEP/FeatureServer/info/thumbnail,infrastructure,10,infrastructure
Infrastructure/EH_Viewer4IDEP,https://maps.stclaircounty.org/geocortex_wa/rest/services/Infrastructure/EH_Viewer4IDEP/MapServer,Map Service,"Michigan,St. Clair,EnergyAtlas,Infrastructure",No description,https://maps.stclaircounty.org/geocortex_wa/rest/services/Infrastructure/EH_Viewer4IDEP/MapServer/info/thumbnail,infrastructure,10,infrastructure
Infrastructure/WaterSewer_MP2008,https://maps.stclaircounty.org/geocortex_wa/rest/services/Infrastructure/WaterSewer_MP2008/MapServer,Map Service,"Michigan,St. Clair,EnergyAtlas,Infrastructure",No description,https://maps.stclaircounty.org/geocortex_wa/rest/services/Infrastructure/WaterSewer_MP2008/MapServer/info/thumbnail,infrastructure,8,infrastructure
CachedAerials/2018Topo,https://a2maps.a2gov.org/a2arcgis/rest/services/CachedAerials/2018Topo/MapServer,Map Service,"Michigan,Washtenaw,EnergyAtlas,CachedAerials",2018 Aerial Photo Cache for Ann Arbor Web Maps with Topography,https://a2maps.a2gov.org/a2arcgis/rest/services/CachedAerials/2018Topo/MapServer/info/thumbnail,topography,8,topography
CachedAerials/2018Topo,https://a2maps.a2gov.org/a2arcgis/rest/services/CachedAerials/2018Topo/MapServer,Map Service,"Michigan,Ann Arbor,EnergyAtlas,CachedAerials",2018 Aerial Photo Cache for Ann Arbor Web Maps with Topography,https://a2maps.a2gov.org/a2arcgis/rest/services/CachedAerials/2018Topo/MapServer/info/thumbnail,topography,8,topography
gen/imagery_se_cir_2018,https://arcgis.dnr.state.mn.us/public/rest/services/gen/imagery_se_cir_2018/MapServer,Map Service,"Minnesota,Minnesota Department of Natural Resources,EnergyAtlas,gen",Southeastern Minnesota 2018 CIR imagery,https://arcgis.dnr.state.mn.us/public/rest/services/gen/imagery_se_cir_2018/MapServer/info/thumbnail,imagery,8,imagery
gen/imagery_se_truecolor_2018,https://arcgis.dnr.state.mn.us/public/rest/services/gen/imagery_se_truecolor_2018/MapServer,Map Service,"Minnesota,Minnesota Department of Natural Resources,EnergyAtlas,gen",Southeastern Minnesota 2018 truecolor imagery,https://arcgis.dnr.state.mn.us/public/rest/services/gen/imagery_se_truecolor_2018/MapServer/info/thumbnail,imagery,8,imagery
Commerce/WindProdTax,https://app.gisdata.mn.gov/arcgis/rest/services/Commerce/WindProdTax/MapServer,Map Service,"Minnesota,Minnesota various layers,EnergyAtlas,Commerce",Draft Wind Production and Taxation,https://app.gisdata.mn.gov/arcgis/rest/services/Commerce/WindProdTax/MapServer/info/thumbnail,wind energy production,8,renewables
Environment/WaterbodiesAndWaterlines,https://gis-server.co.becker.mn.us/arcgis/rest/services/Environment/WaterbodiesAndWaterlines/FeatureServer,Feature Service,"Minnesota,Becker,EnergyAtlas,Environment","<DIV STYLE=""text-align:Left;""><DIV><DIV><P><SPAN>Features that represent represent basins and flowlines and other cartographic features such as lakes, ponds, rivers, and streams.</SPAN></P></DIV></DIV></DIV>",https://gis-server.co.becker.mn.us/arcgis/rest/services/Environment/WaterbodiesAndWaterlines/FeatureServer/info/thumbnail,environmental,8,environmental
Environment/WaterbodiesAndWaterlines,https://gis-server.co.becker.mn.us/arcgis/rest/services/Environment/WaterbodiesAndWaterlines/MapServer,Map Service,"Minnesota,Becker,EnergyAtlas,Environment",No description,https://gis-server.co.becker.mn.us/arcgis/rest/services/Environment/WaterbodiesAndWaterlines/MapServer/info/thumbnail,environmental,8,environmental
Environment/Geomorphology,https://gis-server.co.becker.mn.us/arcgis/rest/services/Environment/Geomorphology/FeatureServer,Feature Service,"Minnesota,Becker,EnergyAtlas,Environment","<DIV STYLE=""text-align:Left;""><DIV><DIV><P><SPAN>Physical geological structures on the surface and subsurface of the earth.</SPAN></P></DIV></DIV></DIV>",https://gis-server.co.becker.mn.us/arcgis/rest/services/Environment/Geomorphology/FeatureServer/info/thumbnail,environmental,8,environmental
Imagery/2020Pictometry,https://gis.bigstonecounty.org/arcgis/rest/services/Imagery/2020Pictometry/MapServer,Map Service,"Minnesota,Big Stone,EnergyAtlas,Imagery",No description,https://gis.bigstonecounty.org/arcgis/rest/services/Imagery/2020Pictometry/MapServer/info/thumbnail,imagery,10,imagery
Imagery/2011SAIP,https://gis.bigstonecounty.org/arcgis/rest/services/Imagery/2011SAIP/MapServer,Map Service,"Minnesota,Big Stone,EnergyAtlas,Imagery",No description,https://gis.bigstonecounty.org/arcgis/rest/services/Imagery/2011SAIP/MapServer/info/thumbnail,imagery,10,imagery
Imagery/2009Pictometry,https://gis.bigstonecounty.org/arcgis/rest/services/Imagery/2009Pictometry/MapServer,Map Service,"Minnesota,Big Stone,EnergyAtlas,Imagery",No description,https://gis.bigstonecounty.org/arcgis/rest/services/Imagery/2009Pictometry/MapServer/info/thumbnail,imagery,10,imagery
Imagery/BigStone2013,https://gis.bigstonecounty.org/arcgis/rest/services/Imagery/BigStone2013/MapServer,Map Service,"Minnesota,Big Stone,EnergyAtlas,Imagery",No description,https://gis.bigstonecounty.org/arcgis/rest/services/Imagery/BigStone2013/MapServer/info/thumbnail,imagery,8,imagery
Imagery/2021_Imagery,https://gis.co.carlton.mn.us/arcgis/rest/services/Imagery/2021_Imagery/MapServer,Map Service,"Minnesota,Carlton,EnergyAtlas,Imagery",No description,https://gis.co.carlton.mn.us/arcgis/rest/services/Imagery/2021_Imagery/MapServer/info/thumbnail,Imagery data,10,imagery
Imagery/2021_FSA_Imagery,https://gis.co.carlton.mn.us/arcgis/rest/services/Imagery/2021_FSA_Imagery/MapServer,Map Service,"Minnesota,Carlton,EnergyAtlas,Imagery","<DIV STYLE=""text-align:Left;font-size:12pt""><P><SPAN>2021 NAIP Imagery - Natural and CIR. Seamlines included.</SPAN></P></DIV>",https://gis.co.carlton.mn.us/arcgis/rest/services/Imagery/2021_FSA_Imagery/MapServer/info/thumbnail,imagery,10,imagery
Internal_Mapping_Application/Zoning,https://gis.co.carlton.mn.us/arcgis/rest/services/Internal_Mapping_Application/Zoning/MapServer,Map Service,"Minnesota,Carlton,EnergyAtlas,Internal_Mapping_Application","Map used to house data for the Zoning & Environmental Services internal map viewer. Service contains utilities and pipeline data, which should not be shared with public. Therefore service is secure.",https://gis.co.carlton.mn.us/arcgis/rest/services/Internal_Mapping_Application/Zoning/MapServer/info/thumbnail,geomatics,8,geomatics
Imagery/Pictometry_2019,https://map.co.clearwater.mn.us/arcgis/rest/services/Imagery/Pictometry_2019/MapServer,Map Service,"Minnesota,Clearwater,EnergyAtlas,Imagery",No description,https://map.co.clearwater.mn.us/arcgis/rest/services/Imagery/Pictometry_2019/MapServer/info/thumbnail,imagery,8,imagery
Imagery/UTM_Aerial_1964,https://gis.hennepin.us/arcgis/rest/services/Imagery/UTM_Aerial_1964/MapServer,Map Service,"Minnesota,Hennepin,EnergyAtlas,Imagery",No description,https://gis.hennepin.us/arcgis/rest/services/Imagery/UTM_Aerial_1964/MapServer/info/thumbnail,imagery,8,imagery
Imagery/UTM_Aerial_2015,https://gis.hennepin.us/arcgis/rest/services/Imagery/UTM_Aerial_2015/MapServer,Map Service,"Minnesota,Hennepin,EnergyAtlas,Imagery",No description,https://gis.hennepin.us/arcgis/rest/services/Imagery/UTM_Aerial_2015/MapServer/info/thumbnail,imagery,8,imagery
Imagery/UTM_Aerial_2018,https://gis.hennepin.us/arcgis/rest/services/Imagery/UTM_Aerial_2018/MapServer,Map Service,"Minnesota,Hennepin,EnergyAtlas,Imagery",No description,https://gis.hennepin.us/arcgis/rest/services/Imagery/UTM_Aerial_2018/MapServer/info/thumbnail,imagery,8,imagery
Imagery/UTM_Aerial_2020,https://gis.hennepin.us/arcgis/rest/services/Imagery/UTM_Aerial_2020/MapServer,Map Service,"Minnesota,Hennepin,EnergyAtlas,Imagery",No description,https://gis.hennepin.us/arcgis/rest/services/Imagery/UTM_Aerial_2020/MapServer/info/thumbnail,imagery,8,imagery
Maps/ANNOTATION_AERIAL,https://gis.hennepin.us/arcgis/rest/services/Maps/ANNOTATION_AERIAL/MapServer,Map Service,"Minnesota,Hennepin,EnergyAtlas,Maps",Parcel annotation overlay for aerial base map,https://gis.hennepin.us/arcgis/rest/services/Maps/ANNOTATION_AERIAL/MapServer/info/thumbnail,imagery,8,imagery
Maps/TRANSIT_COORIDORS,https://gis.hennepin.us/arcgis/rest/services/Maps/TRANSIT_COORIDORS/MapServer,Map Service,"Minnesota,Hennepin,EnergyAtlas,Maps",Parcel improvements along transit corridors,https://gis.hennepin.us/arcgis/rest/services/Maps/TRANSIT_COORIDORS/MapServer/info/thumbnail,infrastructure,8,pipelines
