title,url,type,tags,description,thumbnailUrl,energy,energy_related,tag
Imagery/AerialMosaic_2017_SP_Dyn,https://maps.matsugov.us/imagery/rest/services/Imagery/AerialMosaic_2017_SP_Dyn/ImageServer,Image Service,"Alaska,Matanuska-Susitna Borough,EnergyAtlas,Imagery",Aerial imagery flown in 2017. 1-foot resolution for 1448 sq/mi and 1/2-foot resolution 362 sq/mi in the Matanuska-Susitna Borough in Alaska. Rendered Dyn in the Alaska State Plane Zone 4 Projection to support online application collections.,https://maps.matsugov.us/imagery/rest/services/Imagery/AerialMosaic_2017_SP_Dyn/ImageServer/info/thumbnail,imagery,8,imagery
Imagery/AerialMosaic_2016_SP_Dyn,https://maps.matsugov.us/imagery/rest/services/Imagery/AerialMosaic_2016_SP_Dyn/ImageServer,Image Service,"Alaska,Matanuska-Susitna Borough,EnergyAtlas,Imagery",Aerial imagery flown in 2016. 1/2 foot resolution. Covers the core area of the Mat-Su Borough,https://maps.matsugov.us/imagery/rest/services/Imagery/AerialMosaic_2016_SP_Dyn/ImageServer/info/thumbnail,imagery,8,imagery
Imagery/AerialMosaic_2016_SP_Cache,https://maps.matsugov.us/imagery/rest/services/Imagery/AerialMosaic_2016_SP_Cache/ImageServer,Image Service,"Alaska,Matanuska-Susitna Borough,EnergyAtlas,Imagery",Aerial imagery flown in 2016. 1/2 foot resolution. Covers the core area of the Mat-Su Borough. In Alaska State Plane Zone 4 Projection and has been cached.,https://maps.matsugov.us/imagery/rest/services/Imagery/AerialMosaic_2016_SP_Cache/ImageServer/info/thumbnail,imagery,8,imagery
Imagery/AerialMosaic_2021_SP_Dyn,https://maps.matsugov.us/imagery/rest/services/Imagery/AerialMosaic_2021_SP_Dyn/ImageServer,Image Service,"Alaska,Matanuska-Susitna Borough,EnergyAtlas,Imagery","<font face='Avenir Next W01, Avenir Next W00, Avenir Next, Avenir, Helvetica Neue, sans-serif'><span style='font-size: 16px;'>2021 imagery flown at 6-inch resolution over Core Area, with 1-foot resolution over the Petersville area and west of the Susitna River in the Mat-Su Borough.</span></font>",https://maps.matsugov.us/imagery/rest/services/Imagery/AerialMosaic_2021_SP_Dyn/ImageServer/info/thumbnail,imagery,8,imagery
prod/unc_topo_over_aerial_2b,https://epv.ci.juneau.ak.us/arcgis/rest/services/prod/unc_topo_over_aerial_2b/MapServer,Map Service,"Alaska,Juneau,EnergyAtlas,prod","Map service of vector topography from 2013 LiDAR data. Optimized for major and minor elevation levels, and display with aerial imagery or cartographic basemaps.",https://epv.ci.juneau.ak.us/arcgis/rest/services/prod/unc_topo_over_aerial_2b/MapServer/info/thumbnail,topography,8,topography
asld/STL_OilGasParcels,https://azgeo.az.gov/arcgis/rest/services/asld/STL_OilGasParcels/FeatureServer,Feature Service,"Arizona,Arizona - AZGEO - Open Data,EnergyAtlas,asld",ASLD State Trust Parcels,https://azgeo.az.gov/arcgis/rest/services/asld/STL_OilGasParcels/FeatureServer/info/thumbnail,oil and gas,9,leases
asld/STL_OilGasParcels,https://azgeo.az.gov/arcgis/rest/services/asld/STL_OilGasParcels/MapServer,Map Service,"Arizona,Arizona - AZGEO - Open Data,EnergyAtlas,asld",ASLD State Trust Parcels,https://azgeo.az.gov/arcgis/rest/services/asld/STL_OilGasParcels/MapServer/info/thumbnail,oil and gas,10,leases
imagery/NAIP2017,https://azgeo.az.gov/arcgis/rest/services/imagery/NAIP2017/MapServer,Map Service,"Arizona,Arizona - AZGEO - Open Data,EnergyAtlas,imagery",NAIP 2017,https://azgeo.az.gov/arcgis/rest/services/imagery/NAIP2017/MapServer/info/thumbnail,imagery,10,imagery
imagery/NAIP2019,https://azgeo.az.gov/arcgis/rest/services/imagery/NAIP2019/ImageServer,Image Service,"Arizona,Arizona - AZGEO - Open Data,EnergyAtlas,imagery",imagery/NAIP2019,https://azgeo.az.gov/arcgis/rest/services/imagery/NAIP2019/ImageServer/info/thumbnail,imagery,10,imagery
imagery/NLCD2016_Products,https://azgeo.az.gov/arcgis/rest/services/imagery/NLCD2016_Products/MapServer,Map Service,"Arizona,Arizona - AZGEO - Open Data,EnergyAtlas,imagery",No description,https://azgeo.az.gov/arcgis/rest/services/imagery/NLCD2016_Products/MapServer/info/thumbnail,imagery,10,imagery
TerraSystems/AZParcelFeatures,https://azgeo.az.gov/arcgis/rest/services/TerraSystems/AZParcelFeatures/FeatureServer,Feature Service,"Arizona,Arizona - AZGEO - Open Data,EnergyAtlas,TerraSystems",AZ Parcel Cache,https://azgeo.az.gov/arcgis/rest/services/TerraSystems/AZParcelFeatures/FeatureServer/info/thumbnail,geomatics,8,geomatics
TerraSystems/AZParcelFeatures,https://azgeo.az.gov/arcgis/rest/services/TerraSystems/AZParcelFeatures/MapServer,Map Service,"Arizona,Arizona - AZGEO - Open Data,EnergyAtlas,TerraSystems",AZ Parcel Cache,https://azgeo.az.gov/arcgis/rest/services/TerraSystems/AZParcelFeatures/MapServer/info/thumbnail,geomatics,8,geomatics
Renewable/SolarScores,http://gis.azland.gov/arcgis/rest/services/Renewable/SolarScores/MapServer,Map Service,"Arizona,Arizona Land Department,EnergyAtlas,Renewable",No description,http://gis.azland.gov/arcgis/rest/services/Renewable/SolarScores/MapServer/info/thumbnail,renewables,10,renewables
Renewable/SolarProjects,http://gis.azland.gov/arcgis/rest/services/Renewable/SolarProjects/MapServer,Map Service,"Arizona,Arizona Land Department,EnergyAtlas,Renewable",No description,http://gis.azland.gov/arcgis/rest/services/Renewable/SolarProjects/MapServer/info/thumbnail,Renewable energy - Solar,10,renewables
NGDS/EGIWellHeaders,http://services.azgs.az.gov/arcgis/rest/services/NGDS/EGIWellHeaders/MapServer,Map Service,"Arizona,Arizona Geological Survey,EnergyAtlas,NGDS","This layer contains data describing well headers, the data was compiled by the Energy and Geoscience Institute - The University of Utah. The data table includes general information on the location of the borehole, well construction information, location uncertainty and remarks. Information sources are included in the dataset. The HeaderURI for a particular borehole is the cross-referencing link (foreign key) used to associate the borehole with web based information on the well construction, pictures or other information, specific to one feature. The data is displayed using a circle with a transparent center. Layer files containing the symbology for these data layers can be found in the USGIN repository athttp://repository.usgin.org/uri_gin/usgin/dlio/206. The original data and metadata can be viewed or downloaded from the USGIN Repository at http://repository.stategeothermaldata.org/repository/resource/50ec3aefb656b70647f32e38bc8cf927/.",http://services.azgs.az.gov/arcgis/rest/services/NGDS/EGIWellHeaders/MapServer/info/thumbnail,oil and gas,9,wells
NGDS/EGIWellLogs,http://services.azgs.az.gov/arcgis/rest/services/NGDS/EGIWellLogs/MapServer,Map Service,"Arizona,Arizona Geological Survey,EnergyAtlas,NGDS","This dataset contains well log observations compiled by the Energy and Geoscience Institute - The University of Utah and published as a Web feature service for the National Geothermal Data System. Fields in the Well Log Observation Content Model will become XML elements in interchange documents for WMS simple features provided by a node in the USGIN network. Each observation includes a Log URI, API Number, Latitude and Longitude spatially referenced to EPSG: 4326 (for interoperability). The data contained in the submitted dataset is available as an Excel Spreadsheet, ESRI service, WMS and WFS service. Link to Well Log Observation Content Model: http://stategeothermaldata.org/data_delivery/content_models/well_log_observation. ",http://services.azgs.az.gov/arcgis/rest/services/NGDS/EGIWellLogs/MapServer/info/thumbnail,oil and gas,8,wells
NGDS/USPowerPlantFacilities,http://services.azgs.az.gov/arcgis/rest/services/NGDS/USPowerPlantFacilities/MapServer,Map Service,"Arizona,Arizona Geological Survey,EnergyAtlas,NGDS","This resource provides location and other data for 7,000+ power plants across the US. Data was provided from the U.S. Energy Information Administration (EIA) Application Programming Interface (API) at http://www.eia.gov/beta/api/index.cfm. ",http://services.azgs.az.gov/arcgis/rest/services/NGDS/USPowerPlantFacilities/MapServer/info/thumbnail,power plants,8,infrastructure
NGDS/OITColocatedWells,http://services.azgs.az.gov/arcgis/rest/services/NGDS/OITColocatedWells/MapServer,Map Service,"Arizona,Arizona Geological Survey,EnergyAtlas,NGDS","Wells, springs, and geothermal areas were originally provided from many sources but were compiled by the Oregon Institute of Technology, Geo-Heat Center and made available for distribution through the AASG National Geothermal Data Systems project. See http://geoheat.oit.edu/ for more information and additional data downloads. See http://repository.stategeothermaldata.org/repository/resource/a748ce233a25e3e0dd00c9865d3bad71/ for more information and metadata.",http://services.azgs.az.gov/arcgis/rest/services/NGDS/OITColocatedWells/MapServer/info/thumbnail,oil and gas,9,wells
TravelData/Blocks,https://geo.azmag.gov/arcgis/rest/services/TravelData/Blocks/MapServer,Map Service,"Arizona,Maricopa Association of Governments,EnergyAtlas,TravelData",No description,https://geo.azmag.gov/arcgis/rest/services/TravelData/Blocks/MapServer/info/thumbnail,Exploration and allocation of energy resources,8,blocks
Imagery/ORTHO2020_HighRes_BvrDm_Scnc_LtlFld,https://mcgis.mohave.gov/arcgis/rest/services/Imagery/ORTHO2020_HighRes_BvrDm_Scnc_LtlFld/ImageServer,Image Service,"Arizona,Mohave,EnergyAtlas,Imagery",Imagery/ORTHO2020_HighRes_BvrDm_Scnc_LtlFld,https://mcgis.mohave.gov/arcgis/rest/services/Imagery/ORTHO2020_HighRes_BvrDm_Scnc_LtlFld/ImageServer/info/thumbnail,Imagery data for energy infrastructure monitoring,7,imagery
Imagery/Shinarump_Pit_200AGL,https://mcgis.mohave.gov/arcgis/rest/services/Imagery/Shinarump_Pit_200AGL/ImageServer,Image Service,"Arizona,Mohave,EnergyAtlas,Imagery",Imagery/Shinarump_Pit_200AGL,https://mcgis.mohave.gov/arcgis/rest/services/Imagery/Shinarump_Pit_200AGL/ImageServer/info/thumbnail,imagery,8,imagery
Imagery/Aerials2008,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2008/MapServer,Map Service,"Arizona,Tempe,EnergyAtlas,Imagery",2008 Aerial Imagery for City of Tempe,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2008/MapServer/info/thumbnail,imagery,8,imagery
Imagery/Aerials2011,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2011/MapServer,Map Service,"Arizona,Tempe,EnergyAtlas,Imagery",2011 Aerial Imagery for City of Tempe,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2011/MapServer/info/thumbnail,imagery,8,imagery
Imagery/Aerials2009,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2009/MapServer,Map Service,"Arizona,Tempe,EnergyAtlas,Imagery",2009 Aerial Imagery for City of Tempe,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2009/MapServer/info/thumbnail,imagery,10,imagery
Imagery/Aerials2015,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2015/MapServer,Map Service,"Arizona,Tempe,EnergyAtlas,Imagery",This service contains cached aerial imagery which was flown between January and March of 2016 and displays the City of Tempe and surrounding areas. Tiles are cached to a 1:141 level.,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2015/MapServer/info/thumbnail,imagery,8,imagery
Imagery/Aerials2017,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2017/MapServer,Map Service,"Arizona,Tempe,EnergyAtlas,Imagery",This service contains cached raster imagery ,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2017/MapServer/info/thumbnail,imagery,8,imagery
Imagery/Aerials2018,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2018/MapServer,Map Service,"Arizona,Tempe,EnergyAtlas,Imagery",Map showing satellite imagery of the City of Tempe. Imagery was collected in late 2017 and early 2018.,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2018/MapServer/info/thumbnail,imagery,8,imagery
Imagery/Aerials2019,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2019/MapServer,Map Service,"Arizona,Tempe,EnergyAtlas,Imagery",This layer represents a cached map service showing imagery flown between late 2018 and early 2019,https://gis.tempe.gov/arcgis/rest/services/Imagery/Aerials2019/MapServer/info/thumbnail,imagery,10,imagery
FEATURESERVICES/Environment,https://gis.arkansas.gov/arcgis/rest/services/FEATURESERVICES/Environment/FeatureServer,Feature Service,"Arkansas,Arkansas GIS Office,EnergyAtlas,FEATURESERVICES",Arkansas GIS Office Enviroment schema,https://gis.arkansas.gov/arcgis/rest/services/FEATURESERVICES/Environment/FeatureServer/info/thumbnail,environmental,8,environmental
